User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth
,VoIP_Call,,36.91826655099753,55.17714072286133,85.0761555615561
,VoIP_Call,,27.159084528744327,71.93072982522045,62.50843795634476
,VoIP_Call,,20.471063496686934,82.77546763934903,188.55174130465366
,VoIP_Call,,45.748145962886,18.025215415543517,176.45268933595716
,VoIP_Call,,28.811195786679868,118.24655770824778,34.51729788295585
,VoIP_Call,,25.40893407102395,116.4594437491656,132.0274950573553
,VoIP_Call,,49.17164580632732,66.0799074511286,21.447757068799866
,VoIP_Call,,37.26716124778414,77.65638632255043,25.209804807472782
,VoIP_Call,,42.15016172078791,127.60849151945857,131.9430785713972
,VoIP_Call,,32.061425198027294,22.004741208663894,136.4094983558008
,VoIP_Call,,25.930174483470307,17.630998995915245,30.85210974393441
,VoIP_Call,,35.346183110677885,94.01894340303313,66.63268140698057
,VoIP_Call,,25.15808787249594,115.0652477974376,54.96522093407197
,VoIP_Call,,51.52341133612168,66.65444343991945,169.25947898321385
,VoIP_Call,,41.89391179285166,30.012858874161218,70.85740638145442
,VoIP_Call,,36.594008456020845,68.26547678344166,73.09141491321556
,VoIP_Call,,40.791462918984706,129.52998264214068,120.04582311123498
,VoIP_Call,,26.59562848619668,92.14909914198323,64.4882981100838
,VoIP_Call,,50.715790397729336,97.09559313971579,107.73040527004699
,VoIP_Call,,44.86770985060343,135.9513814241327,37.140588072075396
,VoIP_Call,,51.615323100972944,164.3883802003913,0.11942049718605019
,VoIP_Call,,27.861650377531845,150.5328587423057,4.432747601956191
,VoIP_Call,,48.3154512659533,0.0704744457638029,24.379957833307788
,VoIP_Call,,46.89894795126287,16.606676295639407,14.605316048518878
,VoIP_Call,,18.00172232091482,67.41009245641533,128.1782034192206
,VoIP_Call,,42.20545129650133,130.6831020712715,42.06984714216052
,VoIP_Call,,25.673173025571963,40.13792332843755,52.01822047038487
,VoIP_Call,,38.29859553755307,102.81096602076369,159.43361228256862
,VoIP_Call,,24.206006039300345,149.10087476844112,4.654173529618394
,VoIP_Call,,31.36359551875585,142.29864817469158,130.65209120363954
,VoIP_Call,,31.981077501087164,120.33139142061128,94.00431145678753
,VoIP_Call,,40.752000168184225,142.92801372670456,101.99969401634426
,VoIP_Call,,36.014692602103544,158.3623931641118,60.819869777168385
,VoIP_Call,,32.45618714465489,119.06190909818095,172.17932216922716
,VoIP_Call,,23.456151456984443,123.38966195080724,70.4432889205461
,VoIP_Call,,29.458545315939027,14.144105847871852,158.89381654310728
,VoIP_Call,,39.48612325732672,87.67534064778997,183.66739966443043
,VoIP_Call,,23.88654677869791,143.1385249776184,181.90868693033156
,VoIP_Call,,49.49907685004783,125.0556614129487,118.86668223618328
,VoIP_Call,,45.39237459395896,52.883714635866696,13.70574452990294
,VoIP_Call,,35.51823779719521,102.65069002897852,56.14737668939227
,VoIP_Call,,23.2432993940268,27.28720789484556,22.348501304781244
,VoIP_Call,,50.30501180100917,120.85334504848419,140.98182872018793
,VoIP_Call,,42.015982255490556,93.55069451305066,167.98808852628713
,VoIP_Call,,45.88241890869604,10.522113008504027,125.08880122147768
,VoIP_Call,,28.311469664019107,156.9425128878628,164.05196961623676
,VoIP_Call,,20.84459840304483,93.34994839834735,43.625909245026335
,VoIP_Call,,39.72599104606533,78.05758231254875,76.21077126592431
,VoIP_Call,,42.76525133408664,81.78678759974916,59.30391803651943
,VoIP_Call,,19.86430287604039,161.98515738173157,170.03823247939775
,VoIP_Call,,29.314213967242193,4.920196928968932,154.88249718413985
,VoIP_Call,,51.799225399593254,103.45231978614463,35.521573790280826
,VoIP_Call,,36.26552688300225,131.0741737387564,107.87271072356845
,VoIP_Call,,46.11784554342956,103.13782255837702,50.908183776858664
,VoIP_Call,,18.209787387415048,128.22669619203256,64.25794428643376
,VoIP_Call,,39.936977314003755,11.838734312072821,37.830424582697844
,VoIP_Call,,50.71928335539389,113.4463611954097,188.66287288779003
,VoIP_Call,,25.50701809152128,80.43043992741171,129.6687177039525
,VoIP_Call,,33.72148723042372,166.97252615900618,122.22737171960836
,VoIP_Call,,31.337969396285768,75.00068063701544,60.61147861086191
,VoIP_Call,,48.554867615706414,64.19048249198083,79.65407076246719
,VoIP_Call,,27.79313661047481,161.31352164633486,173.14987375402563
,VoIP_Call,,25.189968726038778,103.47820027993431,95.61086173295062
,VoIP_Call,,47.10878762759434,59.77623452988375,148.35355387424283
,VoIP_Call,,47.90984784738866,27.488804500190675,154.74421607503893
,VoIP_Call,,45.9149498370484,99.28036465312816,19.1346368655109
,VoIP_Call,,49.66322698285622,120.13252570667457,15.839191938760226
,VoIP_Call,,44.26009878835619,101.10100164179356,166.38493158700453
,VoIP_Call,,22.492065718316432,32.059596292388434,136.80212255732948
,VoIP_Call,,46.337981598383166,139.06942853302894,86.44111560752347
,VoIP_Call,,51.796344408965716,136.62560293370385,103.02840062288848
,VoIP_Call,,28.100244526223655,131.17485801447623,119.35867577197065
,VoIP_Call,,32.98621523779547,60.27579379074722,96.81440745900333
,VoIP_Call,,27.737616490372403,2.362845045101143,2.788666228729062
,VoIP_Call,,41.64909851876445,20.822939873282003,1.2531557940467342
,VoIP_Call,,29.38320595314802,68.99149363201327,88.73408798573988
,VoIP_Call,,41.66775275020529,144.63401850679418,0.22653103117001638
,VoIP_Call,,22.692016382716677,119.0028759184131,120.72969185194063
,VoIP_Call,,26.52904031957212,144.06239709396127,173.23628357031026
,VoIP_Call,,36.293442585661616,68.01298176364567,116.47992115146924
,VoIP_Call,,31.73605328091095,98.11832633580806,141.32363826759948
,VoIP_Call,,43.249635046722446,104.58204855709158,26.067003886171264
,VoIP_Call,,51.93087043501138,164.5492044154911,174.5456735207037
,VoIP_Call,,25.68261131161629,8.604680499098617,134.39052244604866
,VoIP_Call,,20.777452722621756,50.67544554735521,45.43388317582937
,VoIP_Call,,30.043996376090362,71.1329864439061,145.4309640686363
,VoIP_Call,,29.186890125263695,56.41148878647709,178.67011100805138
,VoIP_Call,,40.89851205613366,74.5534577768723,180.8913936407609
,VoIP_Call,,24.881867325746814,141.0031091163954,119.23924568644105
,VoIP_Call,,41.73076621649816,83.77853197867576,150.0097010902518
,VoIP_Call,,38.188091890658015,111.1766515636519,172.53097214037692
,VoIP_Call,,24.820060115245607,8.648428896756963,104.19950788916445
,VoIP_Call,,22.85768584043652,122.83013057361548,81.18106010390736
,VoIP_Call,,22.93626394851552,44.63469230602423,157.78945017377467
,VoIP_Call,,25.493840207450283,115.94043003578874,71.66044620947615
,VoIP_Call,,33.742546740444794,127.94205674681139,47.98741942407561
,VoIP_Call,,42.881991546044944,97.41168158936857,189.09435662092918
,VoIP_Call,,24.652494091704064,70.20011296419683,95.62147545642526
,VoIP_Call,,22.40440366586181,144.19659377675725,83.46470038934359
,VoIP_Call,,28.07925724062727,145.2849551622456,95.99440402404144
,VoIP_Call,,21.362822695631696,134.13936067624928,104.59345638395988
,VoIP_Call,,32.05738488024305,62.38613108148076,153.23673620663567
,VoIP_Call,,24.60142779926525,41.06346352682071,50.91055115731424
,VoIP_Call,,44.44042144587685,129.29494830924614,169.881372911019
,VoIP_Call,,20.98747278887668,78.24227110323298,39.81827475940794
,VoIP_Call,,41.780216655354124,126.34471793687679,27.68283365592416
,VoIP_Call,,25.936725641061162,134.472764935678,121.33752357123566
,VoIP_Call,,45.10629156773261,18.874206530605214,170.9038124168023
,VoIP_Call,,20.893855538088093,57.974953103958136,164.91814276736412
,VoIP_Call,,23.85870426121304,133.87399430371676,165.32291148758705
,VoIP_Call,,42.39312022251703,36.18082555324272,145.03028177658896
,VoIP_Call,,19.047705124161382,67.24350805738497,75.25192350960891
,VoIP_Call,,43.88327568032955,17.93834729036909,110.06029525862833
,VoIP_Call,,29.601996319912043,97.87893205912496,179.52837289701628
,VoIP_Call,,20.485276580788426,133.64952643493183,178.35190716505085
,VoIP_Call,,19.277920365795417,3.4725580035521353,169.1733073006801
,VoIP_Call,,18.179160810018875,74.47925725778761,30.39868173313794
,VoIP_Call,,42.45084515703639,121.55882495220699,90.59597524316305
,VoIP_Call,,26.1645754797581,95.57897183918901,8.843804912301076
,VoIP_Call,,42.85403970322442,55.63914173244553,31.35187382691291
,VoIP_Call,,30.451218460193793,132.5729072207802,133.47836581307797
,VoIP_Call,,34.28742982748692,11.523403607856785,170.78168490016355
,VoIP_Call,,48.14397894207886,112.2056870382411,111.9756578989013
,VoIP_Call,,18.78167925519364,132.35584152404687,151.76572696311598
,VoIP_Call,,29.62108226892356,159.63026875880786,108.24486777850846
,VoIP_Call,,36.8601800159077,33.4642690822333,171.2544561996715
,VoIP_Call,,25.89562420482164,121.77666476458855,175.8679400038975
,VoIP_Call,,39.45717440128338,95.23383104671365,69.75426445481624
,VoIP_Call,,48.88049248250097,131.91832685817505,15.178749107693898
,VoIP_Call,,40.498407292851695,81.79134459845831,136.48211773141603
,VoIP_Call,,40.674205946991606,90.42517968473325,73.94814409217041
,VoIP_Call,,31.378460053274424,104.94562871944811,103.05488461740579
,VoIP_Call,,25.558365737614245,11.932200541728879,56.73438745804648
,VoIP_Call,,31.23129648589456,35.83416087393017,6.144677356433266
,VoIP_Call,,42.91154190444166,30.73247461619054,74.21343601455872
,VoIP_Call,,20.971952484342843,124.49475190090747,172.93080795068425
,VoIP_Call,,50.27637111485341,44.165223761024315,50.19628212450896
,VoIP_Call,,45.11744752932337,90.63544654095784,144.0259430621511
,VoIP_Call,,35.78317740201375,15.939525873219694,44.09646721872655
,VoIP_Call,,39.34607278544415,78.4274036894826,154.3543881522927
,VoIP_Call,,49.521394426336755,102.55639890684328,76.84449576556048
,VoIP_Call,,31.06739778764465,20.313778148650332,110.2946308729876
,VoIP_Call,,43.44449380784515,157.2639755149208,165.0830511193539
,VoIP_Call,,35.237845475641535,12.375420246449343,156.527890748639
,VoIP_Call,,23.956024855517875,56.13114259225728,7.227623484354484
,VoIP_Call,,41.38934497662854,88.72893827360676,174.58386876368778
,VoIP_Call,,23.20433550327102,14.308713090832478,15.427453751148008
,VoIP_Call,,37.82785671646157,143.64212561958996,50.28623660706771
,VoIP_Call,,31.757621446991827,38.94344857339321,29.39669922599812
,VoIP_Call,,49.22888114762416,29.788076363814177,166.415655005874
,VoIP_Call,,40.337406006717906,129.229686123204,163.63120847228515
,VoIP_Call,,48.10400759596877,148.91491537013914,6.488529318136813
,VoIP_Call,,26.515621226011383,17.434248870260188,38.5733759494329
,VoIP_Call,,19.44647414278291,143.02116965395356,26.99701889965688
,VoIP_Call,,32.500626659927526,12.641393373019547,58.909875824456236
,VoIP_Call,,41.134928345844024,6.847535601904831,127.8342031003702
,VoIP_Call,,38.17060682208933,154.115461675907,31.692834198964906
,VoIP_Call,,32.81645240775124,23.994444075897505,125.53112889653552
,VoIP_Call,,30.190346275664687,47.47100237846083,148.1805741981766
,VoIP_Call,,35.33843284108528,146.39169086741992,37.085299029927285
,VoIP_Call,,19.540810449229276,156.38121343625164,73.77579544572649
,VoIP_Call,,23.14000633011632,123.74181511250754,7.301998922636134
,VoIP_Call,,30.775258226765388,131.55603881732205,58.064766792780226
,VoIP_Call,,23.2456735614469,54.6911605125638,22.015608568901
,VoIP_Call,,36.23875984270546,145.96992855021097,158.60385890286315
,VoIP_Call,,29.209137965048626,32.11683544187584,181.5977902311016
,VoIP_Call,,45.908667875307,118.08454418194395,25.773315103466473
,VoIP_Call,,22.60462564245662,102.42609740625667,18.542965958119137
,VoIP_Call,,17.863346417319157,11.442390996133486,107.9416635841639
,VoIP_Call,,51.73901855320875,5.901385331239268,173.86905405177367
,VoIP_Call,,44.889444269756936,120.12982743323275,14.261897765992899
,VoIP_Call,,33.145404900043516,96.6173158314384,183.84228112602324
,VoIP_Call,,40.60556753285631,126.22008723441768,32.676980518293576
,VoIP_Call,,17.778727609825648,99.55168317534772,188.7946131296657
,VoIP_Call,,18.119353154336412,2.3219033399961084,16.115351412436354
,VoIP_Call,,24.61627320911866,103.59431494288172,0.10573555738051743
,VoIP_Call,,18.417184551423286,169.49411600855794,135.39317875073584
,VoIP_Call,,40.65207525612195,119.04047743651637,21.221364245312326
,VoIP_Call,,39.52704546102341,80.66573675009484,102.47671519804057
,VoIP_Call,,29.698485278204103,67.5817679945748,114.07068504767211
,VoIP_Call,,51.340957256562085,21.8662661805416,139.48274612685663
,VoIP_Call,,31.30502601263761,18.37415246314563,0.8961653691965565
,VoIP_Call,,46.02963590495434,112.06493553784289,88.02395804546046
,VoIP_Call,,41.097906281762675,54.862166619948006,14.351237922782907
,VoIP_Call,,51.510454752943545,44.6401580504208,1.138347246203909
,VoIP_Call,,36.99309454965615,130.88320948503468,143.01060681829145
,VoIP_Call,,45.490405624266536,136.60452049749617,111.15621538775265
,VoIP_Call,,22.61073770265854,149.87056057087503,124.87142180906224
,VoIP_Call,,22.86049893804152,111.20822970132923,107.92896580262718
,VoIP_Call,,23.950831840912507,162.52580383259792,119.92627669329812
,VoIP_Call,,45.66602584326715,68.61233308810182,96.84054776817518
,VoIP_Call,,25.537251825347568,23.75476838664486,56.31941181964584
,VoIP_Call,,34.73913936224875,140.91184469885874,117.49568470157317
,VoIP_Call,,22.613447626183355,19.231297510502387,155.194884339054
,VoIP_Call,,21.332480996977687,79.27606854817984,35.31818730691925
,VoIP_Call,,19.505348316564174,54.10035848781558,65.50422695231904
,VoIP_Call,,42.320474453123204,149.01933861277718,178.51176704693376
,VoIP_Call,,21.124344997214376,162.52324261202355,177.821400947139
,VoIP_Call,,34.629543714024294,59.76476718983033,76.38765661429312
,VoIP_Call,,42.2431973516629,33.194547500690945,138.37715320898863
,VoIP_Call,,51.44896011865491,139.930905312769,116.16129961506805
,VoIP_Call,,24.001490779671354,161.93701265233506,29.772136297178015
,VoIP_Call,,22.785172246852134,50.7568529920172,188.91003032893553
,VoIP_Call,,46.134827492362646,40.21835715215422,163.38557929868742
,VoIP_Call,,19.76402643044843,13.090016248336235,50.55548768925202
,VoIP_Call,,20.36741629330375,92.55126281731076,88.58731243948918
,VoIP_Call,,21.808260106649158,113.60759755805847,12.018255655136423
,VoIP_Call,,34.66984535664672,87.45820385937544,132.08870010006336
,VoIP_Call,,51.92735085540935,127.01354656228528,12.988924713279184
,VoIP_Call,,21.078765349512167,18.61398852674639,33.993693746005
,VoIP_Call,,33.15800445614737,141.41624526530956,20.03183628284283
,VoIP_Call,,28.99581624932467,4.7167712791145515,174.75477491817765
,VoIP_Call,,27.322330298624255,121.21969284203973,27.12096123719841
,VoIP_Call,,17.07966221903806,0.19350790447614452,173.42209998626836
,VoIP_Call,,47.99113443631282,32.168260212693596,24.110057884537987
,VoIP_Call,,51.47131373200724,160.74948776760945,21.343296600382743
,VoIP_Call,,31.333844125219454,9.614723172051892,155.97296968780654
,VoIP_Call,,20.21695058501525,149.18572302901694,176.27673109703113
,VoIP_Call,,26.190540121116264,141.61691031489656,126.38350989725305
,VoIP_Call,,51.038519072101806,22.688452759295238,24.594748713895644
,VoIP_Call,,37.21217683495533,10.086801390365899,160.00151729417365
,VoIP_Call,,36.205115497142614,2.5864044834290634,168.19999911028438
,VoIP_Call,,37.84727068348007,30.19860405666457,93.72790913465823
,VoIP_Call,,41.238333872136195,93.47563515014494,9.608466344013728
,VoIP_Call,,31.219277066869534,88.99789413958628,173.79948972642788
,VoIP_Call,,48.19266713602274,89.8755473352671,91.40348398675549
,VoIP_Call,,45.25774502903029,72.57016197740856,85.45262370876964
,VoIP_Call,,34.24505993160781,121.63572202727052,60.78375599472623
,VoIP_Call,,26.224199726515753,93.95613068008589,125.40153053558778
,VoIP_Call,,41.016255010454486,97.5383123672146,96.92579720770385
,VoIP_Call,,22.63161283460531,129.90208667103803,14.864879033027542
,VoIP_Call,,41.81779656616741,12.848537563895562,180.32659847606845
,VoIP_Call,,36.42160332448741,61.026792689031396,105.08378218467188
,VoIP_Call,,41.745266990784415,51.86431897526135,181.799719174697
,VoIP_Call,,27.318363436722745,104.77745781594199,149.53616806633877
,VoIP_Call,,29.08153360892176,55.60369804146788,16.676495441247194
,VoIP_Call,,30.55088805265151,14.617813510732699,73.4033820397522
,VoIP_Call,,23.83665790674979,128.4080018200799,153.05783427197778
,VoIP_Call,,36.63366700283986,13.279291432750984,14.006766805916872
,VoIP_Call,,45.466532759522096,165.9837819174415,67.77821644208517
,VoIP_Call,,47.5794479414519,159.08876669194098,138.73277967930096
,VoIP_Call,,23.267522219095763,149.85403874241337,167.9977385477429
,VoIP_Call,,26.780383721560458,116.70164010129368,3.9683393060769747
,VoIP_Call,,26.66935455415283,17.779178784845232,153.25263276281865
,VoIP_Call,,51.62891021869878,140.4376364840564,70.55909170525383
,VoIP_Call,,34.21335201171614,99.96574501207064,3.5522095410590127
,VoIP_Call,,22.12046227791205,155.67434521878516,9.44147726379722
,VoIP_Call,,18.62711409643783,150.40632061642242,3.623176372660329
,VoIP_Call,,42.16568244736284,62.27036604030765,150.50201171576123
,VoIP_Call,,50.53676643248848,146.3868369110614,159.94791600031417
,VoIP_Call,,32.5986286693101,62.09533536984679,158.96702301989933
,VoIP_Call,,37.15376933083506,154.92220522314378,185.23821419605738
,VoIP_Call,,40.36991033662349,36.815579767046536,127.42802777518716
,VoIP_Call,,31.544540744265433,66.04674799830141,84.80435920980062
,VoIP_Call,,31.185009928073683,107.42518205503643,125.27188179416237
,VoIP_Call,,31.562785676154505,40.1718147063675,39.37599815113354
,VoIP_Call,,24.578539028179872,82.66441393700657,10.38542430657807
,VoIP_Call,,30.6936380628187,45.03849567245025,87.43227521156518
,VoIP_Call,,22.757080818678094,48.82042637578454,114.13799300434427
,VoIP_Call,,50.847941718387354,51.87903415009565,51.7033768339446
,VoIP_Call,,51.556416677213,136.3304136874947,82.67819735498313
,VoIP_Call,,47.60999732961905,22.77186846123862,48.538548874125624
,VoIP_Call,,29.662216262233205,28.57914470069108,104.97172587658484
,VoIP_Call,,22.93755015546695,4.198522545794581,81.40892903449235
,VoIP_Call,,46.25326974752518,26.43261545880304,41.994751432826696
,VoIP_Call,,17.359846867601146,102.81821434864774,96.17896687689787
,VoIP_Call,,41.313138874007336,125.94841838893385,70.30900769202688
,VoIP_Call,,27.77400607266934,166.29539369181734,30.127379735068246
,VoIP_Call,,43.996252825066506,101.74836058031823,67.57700086225283
,VoIP_Call,,31.006481697613037,142.96774139331544,64.4935108771861
,VoIP_Call,,31.899811386056314,168.27874718644932,9.588349692791622
,VoIP_Call,,26.819178181080567,4.120630495269559,10.895963126341778
,VoIP_Call,,47.27968444738205,154.4616852931223,40.173402030252475
,VoIP_Call,,36.020651670633185,139.70524243119894,100.2661249551856
,VoIP_Call,,44.38642935122307,100.18059197217502,187.5435782878322
,VoIP_Call,,42.55244994471889,116.94065180429662,12.25163320366023
,VoIP_Call,,39.80831410828331,54.79326214512381,12.002956684602523
,VoIP_Call,,28.258113118342102,2.119901085032485,147.96391857105212
,VoIP_Call,,47.97241038829227,74.05952308857707,36.88924539658093
,VoIP_Call,,35.01842330080082,75.61028332188242,182.71697068977406
,VoIP_Call,,28.52003757418627,28.415514992467333,119.04460375968762
,VoIP_Call,,38.88212943168986,60.73416128578854,126.77756586361988
,VoIP_Call,,43.338265949239855,87.71694188871973,104.98061889242462
,VoIP_Call,,33.91378096576921,76.25423945708964,126.11251223214603
,VoIP_Call,,48.357841590777795,39.85029042943884,185.87956227225712
,VoIP_Call,,42.412362705145554,96.75019799751587,19.3389227473513
,VoIP_Call,,39.24950829754866,129.80865859868055,91.97926390636911
,VoIP_Call,,20.661435171599177,51.91419962045181,24.143312349204212
,VoIP_Call,,48.82437033054821,75.00720738148345,143.9273446095484
,VoIP_Call,,29.68538622231818,51.96130030671812,187.57294684058581
,VoIP_Call,,25.32498346612887,86.45761694493386,46.003852252327725
,VoIP_Call,,45.037241940323604,115.49171659138344,81.01376667499201
,VoIP_Call,,29.260777625351622,17.666273598957726,171.39700928901334
,VoIP_Call,,26.086106722229033,19.858324977839892,165.1859632957207
,VoIP_Call,,21.379269722806292,109.66524029801987,82.04583361504368
,VoIP_Call,,44.95981162543947,68.30093711283381,82.82075248944015
,VoIP_Call,,48.23116228447739,2.9888730232354446,168.5369692469882
,VoIP_Call,,49.4315965598537,164.2583029312551,40.381563899286405
,VoIP_Call,,24.563672644937157,6.266101125439517,102.33399389581453
,VoIP_Call,,38.55808228815233,148.01298974575607,81.18579377541627
,VoIP_Call,,44.63129736538954,165.60518024541943,100.58290743469034
,VoIP_Call,,45.745062871872975,65.75257745343315,37.831199749571574
,VoIP_Call,,26.5536151935452,95.7617174829777,26.86254084351921
,VoIP_Call,,32.86441768277503,57.06115149626777,112.37867014035109
,VoIP_Call,,47.08346940159399,127.65002827114277,171.9651287479098
,VoIP_Call,,26.2065389988724,58.66103318753078,70.30325882715661
,VoIP_Call,,21.67188501856569,120.03942502178914,92.48166278642742
,VoIP_Call,,40.34486313615799,160.40184031821326,156.8229651006832
,VoIP_Call,,49.1971636334963,36.77257484382186,24.57139277824965
,VoIP_Call,,28.645608645621923,140.75144389350356,136.5666750201172
,VoIP_Call,,17.87285666923337,47.78952332116466,178.12401729160808
,VoIP_Call,,27.061560436425754,130.21640749682874,98.13293935356671
,VoIP_Call,,32.14464398911761,69.41239788450407,30.276366106353265
,VoIP_Call,,33.25118290725645,50.92199103103936,50.896516130895485
,VoIP_Call,,40.94429434679205,29.187979250980096,71.06797541092212
,VoIP_Call,,18.27188621675192,61.464712331514875,30.52410790729109
,VoIP_Call,,42.291588562255235,53.82911301686095,143.39222165186854
,VoIP_Call,,21.414784753001165,55.566751329547536,45.89941783419143
,VoIP_Call,,50.488609407891566,137.08802953671045,44.17019571006552
,VoIP_Call,,24.79311691508842,166.16281521831752,168.59905925745514
,VoIP_Call,,25.22095859363492,27.44815508953258,52.880106304952804
,VoIP_Call,,28.473227296982472,56.27039507175026,139.32861820430415
,VoIP_Call,,18.069702052322615,100.7433877917099,23.736462123554777
,VoIP_Call,,45.71404534203239,0.7427140628349482,180.87153831272138
,VoIP_Call,,34.38998036366292,69.86005180622259,19.683721680771608
,VoIP_Call,,49.32980665147424,168.66569619645617,115.04553512387315
,VoIP_Call,,46.15819154966788,167.44075483259064,79.05601828809287
,VoIP_Call,,39.870764636666685,37.1675061029898,91.8945452402014
,VoIP_Call,,35.148069903591015,11.74330138983168,116.93757483708438
,VoIP_Call,,30.75518679538464,154.40995020867584,34.888321783976515
,VoIP_Call,,33.80879026483011,44.311729505849414,28.368720321542067
,VoIP_Call,,45.474125552373074,111.24257258523247,23.750933579563732
,VoIP_Call,,37.22453850740142,52.26057935883139,113.82018849205596
,VoIP_Call,,27.09342873104439,58.38660249013627,51.75258399368626
,VoIP_Call,,45.72004576739691,102.29747259956973,47.41436178141369
,VoIP_Call,,47.09148239302467,78.70771531963959,92.7985665010545
