User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Efficiency
445,6,-44.71222439343968,39.964504829874926,7748.584883942218,4702.825320766369,53.662380566091976
446,6,-68.14671502619795,43.97568578517863,3600.672720470352,8613.676085305638,70.26620448449498
447,6,-40.330208805191134,26.59440706700524,14785.396355353796,11765.518699265398,122.54190102019817
448,6,-82.92683205680028,51.34003471183912,14746.89270378973,8831.056054457566,57.71478325728999
449,6,-43.22009079247172,24.221452098817885,13984.285998322495,14699.710525422,145.15475495793478
450,6,-75.17492135191956,32.56419002912158,10585.828670553929,5102.362533254797,70.09468842167492
451,6,-63.10890893308304,39.19038478741329,6925.452055363046,302.43899078901853,27.9251852086001
452,6,-50.75629922423518,44.42429188021839,7026.042285057518,14904.87045585117,108.30423676657317
453,6,-81.94937762216911,32.7598730677655,4717.940682403592,3294.3605905885893,58.550621361879465
454,6,-76.70433531630172,35.415668114798024,4579.957148282909,13578.159783908228,117.10153952433173
455,6,-57.17731415749184,25.975232544503037,1607.6762003062142,372.4279673171302,53.29202086207406
456,6,-40.13693624697739,36.95536725364728,7522.719163355989,5689.222859430004,65.43670019363088
457,6,-79.01401550024478,29.13324415261545,14605.574766399432,1436.7691697395069,53.91196222615643
458,6,-76.83808281468204,21.31947952910098,11867.475317848215,5922.844409900016,96.38233745814219
459,6,-64.2325619100387,33.72717774926504,1420.409873005212,2445.8045072572336,51.48078369475605
460,6,-76.88386971368891,34.22954143848997,6562.574345065917,13076.814333230455,116.24081079872377
461,6,-80.7296039521717,27.327243735280728,11510.019992016316,2813.091711547137,65.82625057727792
462,6,-62.31453247911627,20.21720864374277,4286.505258181275,8680.344140730072,115.50558011705814
463,6,-73.95187682576994,42.641326699007735,10156.39777378471,10987.761811499176,87.45755359325442
464,6,-40.56414327642851,40.85933016413711,14510.068333247207,3053.548712119657,41.780222726073475
465,6,-44.83670875686872,30.854316780954942,4682.178050629831,1236.0305097848102,49.42393482572648
466,6,-63.84230830012629,51.386445996611286,8402.813309098994,7718.211288877816,50.74897133731347
467,6,-73.20230455091881,46.252526333166045,11710.739835747225,8711.388779106024,66.57421912820038
468,6,-45.39537714793503,52.82907171374644,6559.395462168303,15091.043816200794,93.59685731920366
469,6,-70.5861688821758,49.10041395827432,9748.50011909456,14398.666590015488,96.352632562133
470,6,-82.089623263308,30.26920229342113,12796.057592503948,7141.120900531539,87.02596135341398
471,6,-47.88078846439311,35.578698971354775,3455.587754947013,12710.096967393249,111.4286329051532
472,6,-62.122283625847146,29.18680050510177,6434.393874658168,2260.57332597269,58.902660898923806
473,6,-65.82462082114378,42.8886140756555,12314.282294549435,642.9558911716751,23.052052551430272
474,6,-71.78414703146603,25.21941509176092,12415.584723273703,11337.637536887829,122.49158817499159
475,6,-40.53959797536894,19.42596777439021,2557.999852905208,13898.403294649155,149.2501386360721
476,6,-71.28601320000624,23.63285658200349,2858.6634691956515,10299.518808440229,119.06871618483612
477,6,-45.17040080507234,25.27577319077799,8629.501267618678,2061.3922442701983,65.05086420511093
478,6,-56.58818705195773,52.320569112358974,11139.430414715369,4183.094344440053,27.136711341541297
479,6,-42.37154800427612,38.38607717998583,5038.056241441052,8614.084244816808,80.81515855727923
480,6,-67.03425915893206,31.944316413618683,3115.5796576556827,7891.5395769344195,88.50353790591424
481,6,-60.50533517538524,27.741418601227927,12834.489822297648,2529.502870789021,63.291989659076734
482,6,-49.54283667151706,38.76177872151979,8826.481990919166,8675.422876270866,80.48540802343271
483,6,-49.09547340349862,27.71111354003673,3883.202418079512,14928.938711041175,139.98729599922146
484,6,-48.394921032076816,26.978487239103167,7007.041697744148,5260.581956172507,81.61166899338784
485,6,-63.190276374324135,51.13190109675364,1841.6594769333144,10029.166902038482,65.51274214451948
486,6,-45.81617406389382,29.434090186494128,1886.857674708722,6382.961337987528,83.9156306639241
487,6,-53.62287237854093,50.30831058311014,2647.871888516943,1148.6290417413948,12.17807730611005
488,6,-53.701691852456506,44.31322533069898,6527.793019977991,5750.034618024363,51.92981292132437
489,6,-57.789559126510255,41.27797166560487,3745.702222839752,4911.344059117671,52.47294872441418
490,6,-52.69834277420564,47.98032656025936,14496.807520190565,3065.2964504947977,28.416990600612305
491,6,-67.47894140852213,21.2547407418185,6167.6208936516905,11084.399487416158,128.40689833103048
492,6,-81.31887388054643,50.22456298152585,933.24130912041,8302.031923791346,56.549667610759286
493,6,-56.024158528703154,29.63777504365861,9276.713305070987,11652.792428452884,116.10296153850942
494,6,-44.45228943079052,44.69407220406161,1341.0805478052089,7380.715416604005,61.290105543859084
495,6,-64.96934484357607,30.77918375815038,14847.718265741449,2045.708134483941,54.57013072313931
496,6,-76.6346399897242,40.40025596714213,2055.008152623632,10942.038146761037,91.40338123800568
497,6,-68.03929348594308,52.22963069664361,10186.15241357422,11591.927874879528,73.100628666655
498,6,-74.53063544249547,33.06501447381779,391.0137054587044,3078.6532251621334,56.641644100088484
499,6,-72.21352835206469,31.89862599124555,1388.5088058703882,6148.977274132154,77.81936018146806
500,6,-55.36619604416421,41.99357430590129,13481.151741181457,496.2163459421411,23.833842674882742
501,6,-51.34876043490658,39.6893753268004,3512.1784463697777,3460.8554259035955,46.505155966095
502,6,-57.83878036591382,44.17364061023886,6848.498475557172,1098.5936357161395,23.443668709017818
503,6,-83.80642572693209,34.73935971355212,1560.270819820059,6517.096020456888,74.73474449452834
504,6,-43.9230978624823,24.739474266839903,746.5855908539213,11751.875801746264,125.95745054382611
505,6,-68.36965713798264,25.535149934874,4719.910007727305,2408.580138381606,66.70736448800693
506,6,-71.67446510703459,26.04780420536062,6270.576675904604,10123.420302148284,113.42378593415171
507,6,-83.64965984868343,33.42315138982278,2992.8061620238136,6790.257781306983,78.90650789495497
508,6,-65.93508681663712,52.68439188590172,9543.294875374822,14953.253537016037,93.01818737002517
509,6,-59.83184775936554,20.746379897373867,11430.127744010017,3247.613142994521,80.92865413770468
510,6,-62.799964493260255,34.169671693979595,5812.589005581106,15338.489554115402,130.33267895990397
511,6,-62.106825906764826,50.2147743516245,1714.3082451873593,13250.714045444,87.15482903027703
512,6,-46.95217651303556,34.2689700870572,2396.965481669287,9813.616675597072,95.99732558716536
513,6,-53.2030827728324,20.775616268034295,5248.382208277145,1119.266439743949,67.71865840588345
514,6,-48.38756915249643,24.670558934266392,8241.168542672625,10017.870547489903,115.3699825990979
515,6,-60.95288404933362,45.37084049244079,9711.012283931184,15450.56150339788,109.89108974588261
516,6,-42.31995042421984,50.25164624617023,13504.693090326504,9940.866691346964,66.62783659048745
517,6,-43.14871414989713,47.05127971650239,5680.459889231261,1624.157908776426,21.262555647492785
518,6,-63.64669568690455,23.857655208029957,1357.404467315329,13289.798656591234,137.1268157085894
519,6,-47.58187170946077,19.49358579166829,7518.443604987762,3517.6362660181708,84.96136885495696
520,6,-42.59405951545384,33.25955688167349,2985.400259896344,4710.39865041762,66.36003480034954
521,6,-54.31864101056679,34.23720158842317,1539.5180888585069,9021.82427138108,91.16337520289048
522,6,-78.43649552891773,27.33358154788992,7279.564979755462,9422.109302427574,106.66314523201473
523,6,-60.59199173514274,45.58294334197464,11640.053990203854,2501.4683071418845,29.455460092254924
524,6,-75.83208099796309,41.23147420158055,2458.041742484544,6573.476029938478,62.83394404655211
525,6,-67.00720340710448,40.30199082905413,7303.412123906401,11856.15612702862,97.23874500769266
526,6,-64.94198242249385,36.47709221287748,14820.473758760863,12417.361851970072,107.92422134170712
527,6,-45.07755359207717,41.66047289747232,1117.6786770362569,15661.13091654961,118.19326555250359
528,6,-46.28951399250124,36.55502056852002,6748.303784291445,12206.827202781917,106.4759193454585
529,6,-67.5428888302566,51.28099206846756,12844.246302063748,12941.015431374595,83.22891993968298
530,6,-65.913085856666,51.16584865832512,9127.391955462386,11417.45377590284,74.0293793836947
531,6,-81.56563534533839,35.082288041999306,6531.742003123924,1390.9646063692312,42.40424339945139
532,6,-60.36415174833683,20.729876596070117,12150.537442519788,1053.5482881674725,67.39877054463341
533,6,-56.77842173816612,41.528205861845855,4813.772520780747,3033.370288760412,40.393474806731284
534,6,-55.91571283907403,47.973168200800615,8135.629135417839,10384.7324365416,73.67028621214935
535,6,-71.8796674262683,50.38466078737555,7147.940731529134,3102.670128367674,24.111509232490008
536,6,-74.62703400604406,36.3839425768967,1224.8843195697189,12356.352811281558,107.72289219909133
537,6,-67.81001017920215,34.96161370403171,12770.753547026912,10077.066132944732,96.31877274126492
538,6,-78.56194164057156,20.747780242815523,5001.581195633715,12885.45180189696,140.49532726342068
539,6,-75.3747350916068,31.984991262134784,5887.551419088577,15614.298345980722,136.1594296833772
540,6,-72.10363091976392,24.202706692175475,4477.156126367967,5686.090296877214,89.47896222921753
541,6,-43.78285011168032,37.353214037598505,2600.1879936466203,8563.12234380942,82.44897287931599
542,6,-57.673613160341816,23.49322590431328,2283.5636620235787,2031.4878061311028,68.22932835892287
543,6,-61.65391349858992,39.66309337061074,5225.199725751733,5992.183864602767,62.20031689443345
544,6,-74.50188379799624,30.726209903714533,11943.94462309621,8002.007786731516,91.48463125991165
545,6,-65.66692433954401,42.35508874559233,13490.644196436864,13050.820581880578,100.74892792784297
546,6,-68.85751197348685,29.210173203536836,5598.294503554108,5828.504995437587,80.91114546134344
547,6,-72.61113150919773,45.76338924818677,6426.258701503921,10969.356940558106,81.45311316618452
548,6,-57.48794518671271,43.95593219140095,12470.26491964288,12567.513705835265,94.7412573863944
549,6,-59.04839587219899,26.570328176117943,14649.2205901073,13813.30574567118,135.2442445195794
550,6,-70.3306252428996,45.16795567139016,2181.9716804178947,14107.441953804424,101.97237113585842
551,6,-40.01930395558794,46.68366917082122,9669.935243199046,4178.43840462043,37.74359429068165
552,6,-80.3190072326638,20.488064985439475,7396.532638823073,3584.3533538142105,83.49735634708841
553,6,-53.16761328361753,33.88351131049641,6480.787817600462,6577.663337392443,76.72390577967985
554,6,-40.62218861516031,30.69279473810875,13991.737107960316,9139.082676728283,98.57568315524031
555,6,-75.37786298076895,25.16992974204775,10692.29977595358,1864.6964295365744,64.03483618880094
556,6,-50.59767457452301,38.677314635713856,3039.350217837556,8656.943070400728,80.5305546950915
557,6,-53.34112180985808,39.04751283961974,8795.535697784258,10254.707356072076,89.70748957630252
558,6,-67.07026480205162,43.899316706279855,8163.324735105108,365.81320664630766,19.432109792261958
559,6,-80.1442885073082,40.990132296422765,1071.717719247398,9838.513640107043,83.46976999998485
560,6,-61.63639971041556,21.500350215746707,2675.4889503609147,5166.449691578386,91.36596620714101
561,6,-74.30955585806728,29.046562453896115,14085.3762249951,436.9399466546248,47.895792818384464
562,6,-71.09167489082775,34.68671564381882,2799.811917741409,13320.462924848349,116.88415515944173
563,6,-65.83483769294448,45.24961337882464,14623.95066058704,11049.129209546916,82.91555607004695
564,6,-64.46586762716575,45.706778944485976,1168.512895574173,10813.919538920756,80.59920140466545
565,6,-73.42291566734063,38.88981237256714,4924.847045467317,15847.192517753318,124.57093187230933
566,6,-73.70287449014472,42.87461811613183,4125.597025491721,6692.712317149696,60.47064521048384
567,6,-55.36511670859132,32.754621604691,6710.2001707171175,12731.778045417252,116.89108663866787
568,6,-72.57585275051945,30.032228987279595,11923.79726774786,1373.3949843399637,51.824062824085345
569,6,-77.32723550496164,39.43991106607777,10807.870498141032,2716.430527819416,42.37472021544358
570,6,-56.24843850008355,20.132662257994287,11997.639486406668,13899.432988841843,147.92311712640088
571,6,-81.44422955495386,33.91239644324191,7621.808300128123,11672.356818975804,108.1585612450948
572,6,-44.51967385715724,19.85956039239096,5517.282027826747,7821.260815311009,110.87058712594782
573,6,-54.76700156033585,40.872563492678,8126.063167348545,9138.064943195312,79.36228191526315
574,6,-68.88867415545525,26.08520727419133,5881.3751198633045,5146.4811515136425,82.59187145242467
575,6,-68.01923581733593,33.21043336433069,9708.053861746284,5635.339303703255,72.16957104114266
576,6,-73.30592821098142,27.09827780040538,5502.165644728731,14211.733626524474,136.71070636436514
577,6,-60.31889928409255,25.562247553144672,4542.595685874448,15077.554781594012,144.96032266593448
578,6,-44.41674365723079,35.50516242614033,3480.285092369661,4085.5086417406046,58.260738465885204
579,6,-41.22963810882361,51.99896597789404,3507.074251317854,13550.049262649987,85.63855345728153
580,6,-67.75674459096726,35.73370394795275,13787.268707956018,1897.014887097735,44.30293986845711
581,6,-73.38854758947706,31.08665672259701,6494.241007644187,15695.433458938707,138.3558784161623
582,6,-45.751198083789504,34.453503440104214,12829.946144366677,13962.3447389034,121.29150545771162
583,6,-76.5304453039653,32.56461067160705,10156.573049873989,7621.298230462709,85.66287033764978
584,6,-74.01438745508997,22.91512498032992,13593.962092461104,12454.061996761448,133.73967411064507
585,6,-66.47613088221152,43.86664881542525,13413.5744315626,13176.314325593828,98.67257642959521
586,6,-74.24065866887777,45.377902344202354,6105.208107548402,13227.435214396504,96.13712140485244
587,6,-45.39162239168957,43.689116050494505,1513.704129337572,10802.80565433057,84.33742010185911
588,6,-49.80563419109897,52.52437154006406,6998.42235558121,1491.9190047432949,10.118628347226881
589,6,-66.25591579034037,44.13752475633193,7946.639711598361,8115.715448608936,66.8830651232876
590,6,-63.79492714638688,43.96026742535209,11434.405651082592,15139.052098766731,110.6271787240431
591,6,-50.09059488849708,36.690090584325645,14383.895635582274,15908.64044643271,129.10114618151843
592,6,-67.9464934017843,41.785482078174,1373.1049858437211,6992.782996071867,64.38028831248229
593,6,-51.34711914818339,20.34621162202891,9427.59893762311,541.5666867603761,64.9582234776132
594,6,-67.68907307218632,41.06590891482108,8482.101324621852,3451.40784602142,43.84952941261434
595,6,-68.97873725483578,20.827806697676497,14120.518524900186,1917.9126561360936,72.55643871798188
596,6,-64.30791381512707,24.39953985818632,10648.752131318328,8611.565601682678,107.1892844499639
597,6,-64.0873120188467,52.029280487775054,8104.910985263808,15324.979480259572,96.55180114625944
598,6,-58.2141781873365,38.88759875319652,8157.247817886038,11236.809954845094,96.07936976839035
599,6,-75.52963014345103,49.53370129808142,13959.65625940686,9858.50573937413,67.4733951610955
600,6,-74.5375458296079,25.113666164573964,7709.953687985061,6823.47712477852,94.79010320301613
601,6,-46.41835108152534,46.76995984914235,5153.39619202486,487.8149562206288,14.769867377873634
602,6,-67.32649776886164,37.81521162185957,3078.415208899252,13613.0962107847,112.79003314985357
603,6,-83.83784080782205,40.11619230009364,11002.45367832218,9075.285952847862,80.40137453903796
604,6,-53.883448031002736,41.3200663555804,7892.820432205594,7972.662620194605,71.31484697917611
605,6,-47.443631518912326,50.31295328900313,2370.9435315531464,8001.95378721672,54.52817790615934
606,6,-61.501989278127446,36.5320869454512,9140.734086970682,12892.230131630537,110.75551183683481
607,6,-62.50463189916758,22.7688204568794,10994.972769676127,14157.94618561957,144.54704571789983
608,6,-44.47183645491204,34.70633935988966,11842.476033101306,3262.938438777962,54.68383019191017
609,6,-61.62611321054183,37.59565034044694,6595.551962106112,12249.923503689375,104.77883549847577
610,6,-61.12013253764679,39.15835524677529,3758.268317602365,8643.625812838105,79.54061992381003
611,6,-84.15268629058673,41.37385408619788,4126.970757649584,10012.484780378947,83.8210431526189
612,6,-72.65580212302108,31.165810296503818,12106.435761345754,10063.79988785974,103.3986702828523
613,6,-71.45286625407567,20.230862384446556,13584.383824497629,6680.622037058153,103.11998532399909
614,6,-71.32888510031128,38.91405260726059,12033.460396982344,12799.352999638972,105.68718431835552
615,6,-47.55114689816249,40.69187547678612,3341.5502524699227,11369.30654925788,93.4940057437653
616,6,-77.57432609788506,27.545452045497704,3521.3608404659226,4252.268616444185,74.30976587421648
617,6,-56.11380181537497,19.046394698698787,398.9953726888653,5636.980466362324,98.90431595470537
618,6,-77.07887537152519,48.198554944804016,1740.4521770417325,14634.444665377874,99.51154465062692
619,6,-66.12321095719595,42.73488152019251,10056.45426207687,356.9480667382127,21.57436387526059
620,6,-78.6782423469112,43.91113885257759,11499.813116593565,5732.749876707639,52.58163355114714
621,6,-83.30012690418201,34.72206500443448,5163.77935497758,13995.027560862403,120.98679070424932
622,6,-49.19364990463511,42.4051519880876,7261.434303244401,11477.532200242113,90.93032698484112
623,6,-75.78164177284127,29.02094045755072,4769.853043754286,9368.748319556404,103.14963693025902
624,6,-59.70493158785017,36.30756986808251,6095.547952255921,8856.843238899732,86.23730926500613
625,6,-57.00172119742079,38.58487376807389,9308.288801690916,13551.82720303753,110.95915045039986
626,6,-62.2130639885775,22.980405939037365,1632.8501936186406,15627.3096932177,153.22963352569906
627,6,-45.60322460861028,44.18983096129925,1534.7632456758092,7681.159538229332,64.09848172602486
628,6,-53.81278020451029,24.720914648299285,4079.136996124597,13595.833214586844,137.3895551538965
629,6,-75.87007565935306,25.96710481157759,9667.967593401829,723.7536369125387,55.47882123388898
630,6,-68.82687310820843,28.999712954584872,8024.094337988995,15395.071929659853,140.437041040949
631,6,-45.06591583078351,36.3957473706046,3011.278720935467,9913.0484034884,92.59910342914068
632,6,-43.56160613418034,21.24919720284173,9627.309466797116,9005.390118916286,115.56746805102966
633,6,-60.90983561260042,33.94410770343475,4322.811366759903,6048.281121147668,73.33758042767872
634,6,-83.07303214272804,40.45988166361177,9679.399549087231,15029.865080913703,116.55681973646558
635,6,-65.5179685584275,43.8390900509941,14131.507578463115,3930.384839276331,41.57756135161215
636,6,-58.35917844617054,43.16311171914214,5330.087094476297,13805.920600031302,103.89145983327703
637,6,-77.7309209468663,30.8770642071199,13412.279698475246,13554.107257488586,125.51627986213148
638,6,-62.8409267232504,24.60824804060111,14235.417935924372,3719.9867352809374,76.56174551058757
639,6,-82.49258251096778,39.08891012948912,14435.711225362307,8904.788078970416,81.2858337350917
640,6,-49.27645550994093,38.80847598157955,8937.267101469619,11631.466953271582,98.6679442510652
641,6,-70.25499309168433,37.40645957528524,7081.844304469574,11813.450957873303,102.43806046883748
642,6,-44.76239940233658,30.58922733259323,13633.179370526848,13619.705354522996,126.46481540359139
643,6,-80.76695700585212,42.77737600656492,4441.540129941863,10114.658720788007,81.80440275475397
644,6,-75.6429123506277,36.13760849261915,9258.780364887933,7915.281579150384,80.7384100400032
645,6,-57.994466780829086,45.5834075799801,3583.770402064035,3590.853086362032,36.187826725016336
646,6,-72.17557191811838,46.84184334095613,12996.614792717191,6379.585567664361,51.049948513466816
647,6,-40.53774158946067,50.01252713536695,3199.3994473490284,2455.74688012816,20.815160954183845
648,6,-67.52903058704702,19.265663338758188,722.5676200957683,2564.335533769768,79.49927358389822
649,6,-56.05539034448785,36.16944079037396,2666.8644721701044,9057.377354519123,87.73738647827062
650,6,-61.2468522983754,25.366880756903655,14668.60237822561,276.61489154095494,53.84765532983125
651,6,-48.74796699645686,42.88230229125662,3473.7199463086085,10966.324307334586,86.870382267896
652,6,-68.01658887906953,19.863840452312647,10880.866021396156,5197.27803620444,94.64426354928324
653,6,-71.06720985548883,51.16684561069873,882.3121745121066,3082.93111654622,22.513686414088248
654,6,-70.39584543782479,38.635537322205806,1633.554198424893,13679.837739756003,111.65476320442599
655,6,-56.02497284807973,34.4425085779208,1870.770644934072,10952.880833717074,102.71143025975917
656,6,-62.322670337493385,34.32884458024701,2567.307964736408,14531.790247834582,125.04632559933701
657,6,-78.02280347558292,22.17861921069224,5871.237955752835,15962.259716570592,156.81268951010586
658,6,-72.16436024469068,51.219805531842525,6560.991396987548,15199.820567381885,97.30553326451914
659,6,-45.37604172648136,33.33194666358051,1056.2064186136467,347.95985020857927,39.26019625030471
660,6,-75.86199422662848,30.526473281318488,11057.98016200611,2168.0045694386126,55.80282973003521
661,6,-65.71858042410823,52.51656634479089,12623.194520023568,2618.006049343964,17.09344614020953
662,6,-46.13300430367454,25.90065468455477,3847.1559962338074,4275.7709260506845,77.55841961637417
663,6,-57.19651040464152,26.08778586711169,2326.8446540903456,1727.0799189657855,61.45245544757363
664,6,-51.866451235014495,48.33824813883639,9939.468628281516,2713.0745781227342,25.564662612775027
665,6,-73.66862160708679,34.24095150306371,1519.732338577173,3788.3858596610617,58.80959293689776
